rel_ms,value_mv,normalized
582.03125,0.03055991,-0.39433697
585.9375,0.01539107,-0.38517636
589.84375,0.02091159,-0.39519456
593.75,0.01078148,-0.40944517
597.65625,0.01603981,-0.41353399
601.5625,0.02340413,-0.40497214
605.46875,0.00731959,-0.39242601
609.375,0.03061580,-0.38651395
613.28125,0.02789492,-0.38990465
617.1875,0.01743172,-0.39336661
621.09375,0.00574319,-0.38318470
625.0,0.04394670,-0.35378805
628.90625,0.03793107,-0.31059638
632.8125,0.03933463,-0.26291671
636.71875,0.04756923,-0.21978223
640.625,0.07745724,-0.18863995
644.53125,0.06089504,-0.16881572
648.4375,0.06896540,-0.14726861
652.34375,0.05713187,-0.10868480
656.25,0.10242276,-0.05103072
660.15625,0.10197058,0.01311145
664.0625,0.11268902,0.07025698
667.96875,0.10998191,0.11691722
671.875,0.13050070,0.15771033
675.78125,0.13456561,0.19776388
679.6875,0.14855066,0.23885316
683.59375,0.15083818,0.28080785
687.5,0.14676018,0.32442179
691.40625,0.18878955,0.37280962
695.3125,0.16532679,0.43021485
699.21875,0.19775893,0.49791956
703.125,0.21013850,0.57103950
707.03125,0.21176328,0.64172989
710.9375,0.24291350,0.70600504
714.84375,0.24388599,0.76649916
718.75,0.25110018,0.82850140
722.65625,0.27181938,0.89221233
726.5625,0.26816151,0.94794655
730.46875,0.29779217,0.98100418
734.375,0.29142752,0.98548120
738.28125,0.28635746,0.97464031
742.1875,0.27224052,0.97296387
746.09375,0.28203195,0.99368072
750.0,0.31151956,1.02645993
753.90625,0.29721165,1.04912460
757.8125,0.29236206,1.04689229
761.71875,0.31205022,1.01926017
765.625,0.27219394,0.97577691
769.53125,0.27456605,0.92814428
773.4375,0.26877281,0.88184780
777.34375,0.27327460,0.83430910
781.25,0.24913128,0.78268373
785.15625,0.23977384,0.73065352
789.0625,0.21723288,0.68365687
792.96875,0.23406217,0.63867623
796.875,0.22339253,0.58421785
800.78125,0.19614138,0.51321286
804.6875,0.19181971,0.43368378
808.59375,0.16233842,0.36398894
812.5,0.16028546,0.31638131
816.40625,0.17079374,0.28493288
820.3125,0.14450836,0.25033808
824.21875,0.15961914,0.19687934
828.125,0.11192832,0.12467019
832.03125,0.11834022,0.04675883
835.9375,0.09959980,-0.02297449
839.84375,0.09990364,-0.07758570
843.75,0.08481421,-0.11626615
847.65625,0.07058129,-0.14287981
851.5625,0.05994626,-0.16820343
855.46875,0.10080947,-0.20650710
859.375,0.05734836,-0.26084810
863.28125,0.02891262,-0.31471711
867.1875,0.04071337,-0.34621128
871.09375,0.05253270,-0.34853795
875.0,0.03477630,-0.33441180
878.90625,0.05392575,-0.32668331
882.8125,0.04685953,-0.34484378
886.71875,0.03060205,-0.39136508
890.625,0.02469534,-0.44715852
894.53125,0.01653336,-0.48367801
898.4375,0.01868429,-0.48365182
902.34375,0.00813183,-0.45504296
906.25,0.03919219,-0.42748299
910.15625,0.04293646,-0.43051994
914.0625,0.00803963,-0.47019041
917.96875,0.00833690,-0.52679771
921.875,0.00082417,-0.57324547
925.78125,0.01012763,-0.59120613
929.6875,-0.01581550,-0.57533604
933.59375,0.00764967,-0.53387952
937.5,0.03696967,-0.48609337
941.40625,0.01750046,-0.45057300
945.3125,0.03239511,-0.43304810
949.21875,0.01709209,-0.42648911
953.125,0.04533517,-0.42026463
957.03125,0.02839250,-0.40848789
960.9375,0.02389341,-0.39444128
964.84375,0.06240067,-0.38710976
968.75,0.03211765,-0.38761050
972.65625,0.02663892,-0.38148096
976.5625,0.05008598,-0.35235009
980.46875,0.05462337,-0.30051506
984.375,0.07624389,-0.24112976
988.28125,0.06144853,-0.18754108
992.1875,0.09158883,-0.14229527
996.09375,0.10152223,-0.10080075
1000.0,0.09207062,-0.05783436
1003.90625,0.10975163,-0.01304428
1007.8125,0.10395513,0.02502640
1011.71875,0.14621021,0.04298576
1015.625,0.11145995,0.03561224
1019.53125,0.11390109,0.01305069
1023.4375,0.10359650,-0.00943335
1027.34375,0.10711244,-0.02807722
1031.25,0.10426075,-0.05389545
1035.15625,0.10525525,-0.09895992
1039.0625,0.07958449,-0.16045633
1042.96875,0.07522224,-0.21941142
1046.875,0.05113729,-0.25695202
1050.78125,0.04942188,-0.27376780
1054.6875,0.08445557,-0.29197443
1058.59375,0.05691503,-0.33329511
1062.5,0.02915368,-0.39606959
1066.40625,0.01766023,-0.45787165
1070.3125,0.01817401,-0.49816757
1074.21875,0.02667054,-0.51324224
1078.125,0.02513816,-0.51138437
1082.03125,0.01417959,-0.50098091
1085.9375,0.00653117,-0.48730734
1089.84375,0.03824840,-0.47722170
1093.75,0.02606471,-0.47970894
1097.65625,0.01578904,-0.49965873
1101.5625,0.01737321,-0.53278935
1105.46875,0.01338487,-0.56604689
1109.375,-0.01606486,-0.58493984
1113.28125,0.01904647,-0.58663523
1117.1875,0.00106253,-0.58726799
1121.09375,-0.00605981,-0.61390370
1125.0,-0.01545079,-0.68613523
1128.90625,-0.01734802,-0.79474866
1132.8125,-0.05593576,-0.88524532
1136.71875,-0.05721215,-0.86196172
1140.625,0.00748730,-0.61822820
1144.53125,0.10487120,-0.07539892
1148.4375,0.24355204,0.78434861
1152.34375,0.47284836,1.89297462
1156.25,0.69355822,3.08825350
1160.15625,0.90449291,4.13924646
1164.0625,1.01322520,4.80665922
1167.96875,1.05557466,4.91823292
1171.875,0.96211201,4.43123198
1175.78125,0.76819289,3.45420194
1179.6875,0.53575432,2.21073055
1183.59375,0.25351939,0.95538568
1187.5,0.10512590,-0.11581894
1191.40625,-0.04687467,-0.91003191
1195.3125,-0.14736331,-1.42240107
1199.21875,-0.20813003,-1.69350839
1203.125,-0.21844915,-1.77626204
1207.03125,-0.20454396,-1.72039807
1210.9375,-0.18361257,-1.56861377
1214.84375,-0.14655761,-1.36032760
1218.75,-0.08463909,-1.13580811
1222.65625,-0.07515311,-0.93270504
1226.5625,-0.01961025,-0.77679592
1230.46875,-0.00838653,-0.67447764
1234.375,-0.00615724,-0.61309290
1238.28125,0.00841229,-0.57247013
1242.1875,0.00556579,-0.54101956
1246.09375,0.02728205,-0.52060652
1250.0,0.02484600,-0.51469004
1253.90625,0.01502362,-0.51543379
1257.8125,0.00939746,-0.50841147
1261.71875,0.02722190,-0.48925751
1265.625,0.03621463,-0.46834990
1269.53125,0.02468444,-0.45714718
1273.4375,0.03263358,-0.45587295
1277.34375,0.02493732,-0.45688450
1281.25,0.03240517,-0.45487866
1285.15625,0.03058808,-0.44950420
1289.0625,0.04048252,-0.43984553
1292.96875,0.02212622,-0.42171454
1296.875,0.05171948,-0.39297491
1300.78125,0.04546823,-0.35833257
1304.6875,0.05729576,-0.32572687
1308.59375,0.05423185,-0.29959628
1312.5,0.06806812,-0.27900872
1316.40625,0.05786794,-0.25971046
1320.3125,0.09214503,-0.23478146
1324.21875,0.06519762,-0.19468574
1328.125,0.08156049,-0.13371822
1332.03125,0.10586415,-0.06023977
1335.9375,0.13018474,0.00561153
1339.84375,0.12611617,0.05071969
1343.75,0.13045640,0.08360980
1347.65625,0.12742551,0.12692986
1351.5625,0.15369405,0.19568124
1355.46875,0.16749316,0.28354257
1359.375,0.19994034,0.37005436
1363.28125,0.19910924,0.44005048
1367.1875,0.18523255,0.49439254
1371.09375,0.23966014,0.54362100
1375.0,0.22204086,0.59678155
1378.90625,0.22721730,0.65579849
1382.8125,0.26586822,0.71525675
1386.71875,0.25724673,0.76848936
1390.625,0.26225173,0.81517756
1394.53125,0.27712351,0.85958040
1398.4375,0.29138327,0.90311873
1402.34375,0.29872179,0.94317383
1406.25,0.27458468,0.97525692
1410.15625,0.31801772,0.99202949
1414.0625,0.30696538,0.98626602
1417.96875,0.29121327,0.96014142
1421.875,0.28469038,0.92660737
1425.78125,0.28024444,0.89798272
1429.6875,0.28935763,0.87718803
1433.59375,0.27480999,0.86091006
1437.5,0.26689810,0.84517515
1441.40625,0.27817667,0.82523787
1445.3125,0.26416364,0.79497659
1449.21875,0.24550265,0.74966872
1453.125,0.24872690,0.68861043
1457.03125,0.24536699,0.61721641
1460.9375,0.20436865,0.54753101
1464.84375,0.19844683,0.49052340
1468.75,0.20495658,0.44447604
1472.65625,0.19013691,0.39482749
1476.5625,0.17212373,0.32694781
1480.46875,0.17138985,0.23858723
1484.375,0.13266729,0.14289479
1488.28125,0.11660089,0.05949214
1492.1875,0.11299630,-0.00163433
1496.09375,0.11439431,-0.04784409
1500.0,0.09343892,-0.09379568
1503.90625,0.08779265,-0.14554815
1507.8125,0.07319364,-0.19598779
1511.71875,0.06932621,-0.23393093
1515.625,0.05722060,-0.25657606
1519.53125,0.06681929,-0.27350780
1523.4375,0.06569265,-0.29760587
1527.34375,0.04472598,-0.33152020
1531.25,0.04290928,-0.36499056
1535.15625,0.03386702,-0.38620803
1539.0625,0.04316176,-0.39416498
1542.96875,0.03427142,-0.39918134
1546.875,0.04918025,-0.41200086
1550.78125,0.01414643,-0.43346643
1554.6875,0.02924081,-0.45593101
1558.59375,0.02813816,-0.47277161
1562.5,0.01669060,-0.48308909
1566.40625,0.02647740,-0.48886156
1570.3125,0.00089503,-0.49236554
1574.21875,0.04246091,-0.49641255
1578.125,-0.00002007,-0.50306404
1582.03125,0.02632175,-0.51090682
1585.9375,0.00116406,-0.51545560
1589.84375,0.02788420,-0.51284379
1593.75,0.00903031,-0.50360513
1597.65625,0.01524441,-0.49512655
1601.5625,0.01381555,-0.50000876
1605.46875,0.02638093,-0.52596670
1609.375,0.00951974,-0.56301117
1613.28125,-0.02174794,-0.58561599
1617.1875,0.00557677,-0.57426256
1621.09375,0.01820722,-0.53328216
1625.0,0.01261319,-0.48526570
1628.90625,0.02976005,-0.45143828
1632.8125,0.03619284,-0.43630326
1636.71875,0.02670502,-0.42507926
1640.625,0.01613664,-0.39701858
1644.53125,0.05724328,-0.34555110
1648.4375,0.06127779,-0.28394166
1652.34375,0.05320652,-0.23128164
1656.25,0.09121282,-0.19628794
1660.15625,0.07107334,-0.17216054
1664.0625,0.07073421,-0.14358753
1667.96875,0.09089281,-0.10093976
1671.875,0.11282720,-0.04891729
1675.78125,0.09404562,-0.00155541
1679.6875,0.13200366,0.02858381
1683.59375,0.09877440,0.03682774
1687.5,0.11950323,0.02589265
1691.40625,0.11077397,0.00083445
1695.3125,0.09651725,-0.03515170
1699.21875,0.10378812,-0.08048669
1703.125,0.06409308,-0.13273117
1707.03125,0.08898274,-0.18730380
1710.9375,0.06236555,-0.23748413
1714.84375,0.04734138,-0.27604800
1718.75,0.05420170,-0.29976115
1722.65625,0.05018324,-0.31278962
1726.5625,0.03999084,-0.32476774
1730.46875,0.04911869,-0.34588754
1734.375,0.03351420,-0.38149947
1738.28125,0.03232757,-0.42738089
1742.1875,0.00766110,-0.47065929
1746.09375,0.01332571,-0.49846008
1750.0,0.01726601,-0.50645483
1753.90625,0.00918751,-0.49981678
1757.8125,0.01222792,-0.48949066
1761.71875,0.01315652,-0.48810989
1765.625,0.01775965,-0.50333208
1769.53125,0.00606235,-0.52991068
1773.4375,0.00265377,-0.55066377
1777.34375,-0.00396767,-0.55151892
1781.25,-0.00689575,-0.53972572
1785.15625,0.01286936,-0.54659826
1789.0625,-0.01207160,-0.60706311
1792.96875,-0.01735374,-0.72819853
1796.875,-0.06113923,-0.86840373
1800.78125,-0.08082478,-0.94135183
1804.6875,-0.05805742,-0.84257710
1808.59375,0.02508100,-0.48271480
1812.5,0.14115658,0.18596925
1816.40625,0.31104395,1.14723790
1820.3125,0.51950210,2.29904747
1824.21875,0.75505215,3.44927645
1828.125,0.93641090,4.35500383
1832.03125,1.02901411,4.80317211
1835.9375,0.98075420,4.69017363
1839.84375,0.86863500,4.05263090
1843.75,0.66925234,3.03909492
1847.65625,0.45394990,1.84980810
1851.5625,0.21578448,0.67668343
1855.46875,0.04902723,-0.33681682
1859.375,-0.10432760,-1.10727334
1863.28125,-0.18628071,-1.60104096
1867.1875,-0.27206174,-1.82378399
1871.09375,-0.22801057,-1.82099366
1875.0,-0.20999122,-1.67274559
1878.90625,-0.16197008,-1.46660542
1882.8125,-0.14804794,-1.26433003
1886.71875,-0.10035404,-1.08937442
1890.625,-0.07480404,-0.93885487
1894.53125,-0.05344804,-0.80391091
1898.4375,-0.02916391,-0.68432403
1902.34375,-0.01291206,-0.59080362
1906.25,0.01438581,-0.53445035
1910.15625,0.00192465,-0.51314688
1914.0625,-0.00554370,-0.51053494
1917.96875,0.00685563,-0.50997794
1921.875,0.00865794,-0.50683635
1925.78125,-0.00121674,-0.50583625
1929.6875,0.02156283,-0.50956291
1933.59375,-0.01370209,-0.51220727
1937.5,0.00772372,-0.50472498
1941.40625,0.01984604,-0.48389596
1945.3125,-0.00233134,-0.45507404
1949.21875,0.02025041,-0.42915773
1953.125,0.03397288,-0.41619661
1957.03125,0.02683953,-0.41532078
1960.9375,0.00448292,-0.41160506
1964.84375,0.01986498,-0.38972744
1968.75,0.04773429,-0.34959319
1972.65625,0.04140826,-0.30393302
1976.5625,0.04315977,-0.26452422
1980.46875,0.05461593,-0.23524266
1984.375,0.06463064,-0.21330079
1988.28125,0.05475849,-0.19156869
1992.1875,0.06768674,-0.16186300
1996.09375,0.08142185,-0.11887372
2000.0,0.08232233,-0.06121217
2003.90625,0.09697100,0.00928221
2007.8125,0.12440880,0.08739664
2011.71875,0.10796852,0.16441323
2015.625,0.15387002,0.22994971
2019.53125,0.16481014,0.27823126
2023.4375,0.13345285,0.31460914
2027.34375,0.16422224,0.35165367
2031.25,0.18195704,0.39846197
2035.15625,0.18055081,0.45759058
2039.0625,0.19240050,0.52830553
2042.96875,0.20969684,0.60686165
2046.875,0.23217060,0.68623513
2050.78125,0.22728381,0.75908214
2054.6875,0.26468986,0.82054168
2058.59375,0.25470105,0.86933166
2062.5,0.25742513,0.90739137
2066.40625,0.28235710,0.93763047
2070.3125,0.27757329,0.96279502
2074.21875,0.27828652,0.98571283
2078.125,0.27232546,1.00566304
2082.03125,0.29911941,1.01410091
2085.9375,0.28673655,1.00009882
2089.84375,0.27279112,0.96200770
2093.75,0.25316197,0.91014302
2097.65625,0.27208430,0.85876924
2101.5625,0.24813341,0.81939769
2105.46875,0.23432775,0.79800862
2109.375,0.24353983,0.79064447
2113.28125,0.24125931,0.78170329
2117.1875,0.24340752,0.75228798
2121.09375,0.22081795,0.69347590
2125.0,0.21592201,0.61321485
2128.90625,0.17990886,0.53120691
2132.8125,0.18240456,0.46443376
2136.71875,0.17204097,0.41452622
2140.625,0.16872138,0.36904103
2144.53125,0.14766033,0.31483045
2148.4375,0.14399005,0.24884106
2152.34375,0.11664457,0.17675203
2156.25,0.11571259,0.10467908
2160.15625,0.10556116,0.03514460
2164.0625,0.07525656,-0.03049515
2167.96875,0.08258582,-0.09006833
2171.875,0.06745100,-0.14170676
2175.78125,0.03987677,-0.18541215
2179.6875,0.06628425,-0.22349285
2183.59375,0.04312799,-0.25795349
2187.5,0.03055099,-0.28688604
2191.40625,0.03016881,-0.30669686
2195.3125,0.03085796,-0.31800506
2199.21875,0.04235637,-0.32574975
2203.125,0.01785988,-0.33422041
2207.03125,0.02160303,-0.34556043
2210.9375,0.02895730,-0.36161122
2214.84375,0.01583702,-0.38274980
2218.75,0.01959966,-0.40561876
2222.65625,-0.00125326,-0.42586294
2226.5625,0.01171521,-0.44309443
2230.46875,0.00004043,-0.46032280
2234.375,0.01214645,-0.47787178
2238.28125,-0.01405737,-0.49082333
2242.1875,-0.01244964,-0.49534780
2246.09375,0.01121414,-0.49513075
2250.0,-0.00713422,-0.49704275
2253.90625,-0.00972909,-0.50244927
2257.8125,-0.00501007,-0.50739074
2261.71875,-0.01461538,-0.50938523
2265.625,0.00936743,-0.50973856
2269.53125,-0.02173541,-0.51029146
2273.4375,-0.00850390,-0.51180691
2277.34375,-0.00225517,-0.51483715
2281.25,-0.00709323,-0.51811266
2285.15625,-0.01449528,-0.51713514
2289.0625,-0.01380986,-0.50858408
2292.96875,0.00383052,-0.49482507
2296.875,-0.01075088,-0.48055670
2300.78125,0.01316554,-0.46602073
2304.6875,-0.00806740,-0.44575682
2308.59375,0.00945498,-0.41361022
2312.5,0.02352054,-0.36806881
2316.40625,0.01601547,-0.31422114
2320.3125,0.04761350,-0.26244882
2324.21875,0.04880394,-0.22250688
2328.125,0.04591721,-0.19489765
2332.03125,0.04905524,-0.17007363
2335.9375,0.05651715,-0.13890406
2339.84375,0.08252045,-0.10057551
2343.75,0.07276310,-0.05816958
2347.65625,0.07279854,-0.01332240
2351.5625,0.08654029,0.02842745
2355.46875,0.11437111,0.05255888
2359.375,0.08584173,0.04422606
2363.28125,0.08519135,0.00072894
2367.1875,0.07059874,-0.06750864
2371.09375,0.06843722,-0.14407323
2375.0,0.03342482,-0.21289979
2378.90625,0.03487065,-0.26434216
2382.8125,0.03408172,-0.30032411
2386.71875,0.02237613,-0.33232725
2390.625,0.01288515,-0.37259403
2394.53125,0.00085882,-0.42597315
2398.4375,0.00048904,-0.48598000
2402.34375,-0.00993506,-0.53522640
2406.25,-0.03302002,-0.55327392
2410.15625,-0.02081663,-0.53166103
2414.0625,-0.00265159,-0.48383853
2417.96875,0.00896003,-0.43754935
2421.875,0.01106202,-0.41580686
2425.78125,-0.01022978,-0.42507732
2429.6875,-0.00115877,-0.45820817
2433.59375,-0.00134611,-0.50226575
2437.5,-0.02088091,-0.54267085
2441.40625,-0.03345087,-0.56769365
2445.3125,-0.01386707,-0.57586002
2449.21875,-0.03826670,-0.57949102
2453.125,-0.02733930,-0.60003507
2457.03125,-0.02800392,-0.65573442
2460.9375,-0.06967722,-0.74438417
2464.84375,-0.07022873,-0.82993841
2468.75,-0.06189753,-0.84020966
2472.65625,-0.04765262,-0.67674148
2476.5625,0.02996929,-0.24153398
2480.46875,0.17294064,0.51830578
2484.375,0.37913308,1.56615508
2488.28125,0.58909070,2.75841689
2492.1875,0.82053888,3.86900973
2496.09375,0.96276766,4.65200710
2500.0,1.01305628,4.91935110
2503.90625,0.96231616,4.60136080
2507.8125,0.78942215,3.76759100
2511.71875,0.56765962,2.60227680
2515.625,0.33208671,1.34251297
2519.53125,0.10136064,0.20196797
2523.4375,-0.03518892,-0.68667245
2527.34375,-0.16681103,-1.28543746
2531.25,-0.22182964,-1.62375152
2535.15625,-0.23298179,-1.75648725
2539.0625,-0.25549799,-1.73447514
2542.96875,-0.23221929,-1.59963369
2546.875,-0.17242679,-1.39529514
2550.78125,-0.14057691,-1.16981924
2554.6875,-0.09604966,-0.96603131
2558.59375,-0.07940671,-0.80880558
2562.5,-0.04195913,-0.70114052
2566.40625,-0.04289744,-0.62926090
2570.3125,-0.03276505,-0.57466549
2574.21875,-0.01178319,-0.52709609
2578.125,-0.02300150,-0.48905817
2582.03125,-0.00488089,-0.46920699
2585.9375,0.01572301,-0.47012034
2589.84375,-0.03230543,-0.48094052
2593.75,-0.02017800,-0.48515552
2597.65625,0.00333513,-0.47639269
2601.5625,-0.01061670,-0.46162981
2605.46875,0.00651572,-0.44965720
2609.375,-0.01781658,-0.44229239
2613.28125,0.00029982,-0.43677160
2617.1875,-0.00312989,-0.43164021
2621.09375,0.00308463,-0.42714882
2625.0,0.00850469,-0.42021149
2628.90625,-0.00653251,-0.40240663
2632.8125,-0.00072391,-0.36769232
2636.71875,0.03353181,-0.32211342
2640.625,0.02538395,-0.28074804
2644.53125,0.02884399,-0.25382513
2648.4375,0.03334286,-0.23835452
2652.34375,0.04507294,-0.22134410
2656.25,0.03447431,-0.18881525
2660.15625,0.04453772,-0.13553263
2664.0625,0.08098099,-0.06882277
2667.96875,0.07654329,-0.00064381
2671.875,0.09490099,0.06386176
2675.78125,0.08792248,0.12701805
2679.6875,0.12267029,0.18969443
2683.59375,0.12164735,0.24624972
2687.5,0.13494495,0.28936079
2691.40625,0.14763616,0.31986904
2695.3125,0.14347661,0.35283414
2699.21875,0.14263158,0.40983978
2703.125,0.16396618,0.49814740
2707.03125,0.20800522,0.59880883
2710.9375,0.21521725,0.68279636
2714.84375,0.20607294,0.73809904
2718.75,0.21656291,0.77514565
2722.65625,0.24175674,0.80947357
2726.5625,0.23549281,0.84691381
2730.46875,0.22906505,0.88235724
2734.375,0.26582819,0.90654552
2738.28125,0.26110843,0.91717416
2742.1875,0.22861108,0.92470950
2746.09375,0.25710613,0.94095904
2750.0,0.26324645,0.96274555
2753.90625,0.26654544,0.97432750
2757.8125,0.26044512,0.96517760
2761.71875,0.24747163,0.93968022
2765.625,0.24887691,0.90969121
2769.53125,0.24772422,0.88179207
2773.4375,0.23373426,0.85220522
2777.34375,0.22419739,0.81077677
2781.25,0.23445694,0.75004888
2785.15625,0.19803181,0.67461133
2789.0625,0.19447681,0.60158461
2792.96875,0.16303132,0.54746372
2796.875,0.18222937,0.51309329
2800.78125,0.17373967,0.48357493
2804.6875,0.15830924,0.44250336
2808.59375,0.15065660,0.38407493
2812.5,0.13295808,0.31323835
2816.40625,0.12002037,0.23867853
2820.3125,0.11014974,0.16643424
2824.21875,0.09020222,0.09794019
2828.125,0.09708352,0.03347290
2832.03125,0.06857816,-0.02306706
2835.9375,0.04571859,-0.06701157
2839.84375,0.06457035,-0.10245530
2843.75,0.06830793,-0.14205410
2847.65625,0.02693370,-0.19283620
2851.5625,0.03022049,-0.24815270
2855.46875,0.01681815,-0.29673839
2859.375,0.01468142,-0.33440602
2863.28125,0.01458453,-0.36501279
2867.1875,-0.00553782,-0.39435562
2871.09375,0.00188159,-0.42550308
2875.0,-0.01604662,-0.45752397
2878.90625,-0.00849690,-0.48538992
2882.8125,-0.01872631,-0.50116962
2886.71875,-0.01964702,-0.49929857
2890.625,-0.02968810,-0.48483160
2894.53125,0.00377091,-0.47454640
2898.4375,-0.00629946,-0.48323452
2902.34375,-0.03673033,-0.50862920
2906.25,-0.02198955,-0.53496033
2910.15625,-0.02379954,-0.54894936
2914.0625,-0.02481415,-0.54706562
2917.96875,-0.03451389,-0.53203481
2921.875,-0.00860024,-0.50976038
2925.78125,-0.02278496,-0.48847923
2929.6875,-0.01267795,-0.47624806
2933.59375,-0.01210450,-0.47604704
2937.5,-0.00189537,-0.48097047
2941.40625,-0.03996063,-0.47692704
2945.3125,0.00315082,-0.45583749
2949.21875,-0.00168731,-0.42539111
2953.125,-0.00880766,-0.40239301
2957.03125,0.01469606,-0.39777300
2960.9375,-0.00898754,-0.40789673
2964.84375,0.00169030,-0.41741985
2968.75,-0.01280148,-0.41073611
2972.65625,0.01494278,-0.38241601
