rel_ms,value_mv,normalized
691.40625,-0.00259159,-0.47876129
695.3125,0.02308370,-0.42035717
699.21875,0.03382439,-0.38347715
703.125,0.02569660,-0.36502242
707.03125,0.02303652,-0.34888986
710.9375,0.01104941,-0.32752183
714.84375,0.05779902,-0.31556672
718.75,0.03507693,-0.33192122
722.65625,0.01214762,-0.37210926
726.5625,0.01794278,-0.40844470
730.46875,0.03002759,-0.41442481
734.375,0.01224631,-0.38297436
738.28125,0.03510569,-0.32838929
742.1875,0.03003744,-0.27804893
746.09375,0.05303592,-0.25574377
750.0,0.05297570,-0.26304302
753.90625,0.01236219,-0.27623168
757.8125,0.04924688,-0.26628691
761.71875,0.03358729,-0.22242548
765.625,0.07098264,-0.15558395
769.53125,0.06478877,-0.08309653
773.4375,0.07490216,-0.01398039
777.34375,0.06154113,0.05049502
781.25,0.10271756,0.10632614
785.15625,0.11191845,0.14586821
789.0625,0.08223726,0.16948660
792.96875,0.10724230,0.19051668
796.875,0.10283375,0.22608742
800.78125,0.11913223,0.28558755
804.6875,0.11304396,0.36466202
808.59375,0.15971884,0.44811225
812.5,0.13497169,0.52259690
816.40625,0.15247981,0.58631819
820.3125,0.17155191,0.64478350
824.21875,0.16725712,0.70248109
828.125,0.18155916,0.76095855
832.03125,0.18689258,0.81992382
835.9375,0.20101261,0.87849319
839.84375,0.19716690,0.93746716
843.75,0.21410735,0.99987143
847.65625,0.22449164,1.06777811
851.5625,0.22995643,1.13855374
855.46875,0.24092308,1.20437014
859.375,0.24222788,1.25599408
863.28125,0.25944042,1.28837168
867.1875,0.25027791,1.30300093
871.09375,0.25532207,1.30498707
875.0,0.25080645,1.29942012
878.90625,0.25328124,1.29137623
882.8125,0.24422467,1.28605783
886.71875,0.26440960,1.28579080
890.625,0.24226166,1.28757226
894.53125,0.24383952,1.28326130
898.4375,0.25298893,1.26213706
902.34375,0.24851844,1.21875846
906.25,0.23307826,1.16124833
910.15625,0.20709291,1.10576391
914.0625,0.22914441,1.05953431
917.96875,0.21939997,1.01477110
921.875,0.19102384,0.96024734
925.78125,0.20849386,0.89324886
929.6875,0.18179591,0.82072860
933.59375,0.16742621,0.75241804
937.5,0.17268158,0.69187731
941.40625,0.15992995,0.63485062
945.3125,0.15506922,0.57651818
949.21875,0.12403762,0.51485914
953.125,0.15589392,0.44753778
957.03125,0.11798937,0.37479353
960.9375,0.09810731,0.30496532
964.84375,0.11570555,0.24775527
968.75,0.09609075,0.20275795
972.65625,0.09671894,0.16083346
976.5625,0.08164375,0.11479291
980.46875,0.07834226,0.06497468
984.375,0.07579886,0.01585001
988.28125,0.05813289,-0.02999666
992.1875,0.06993008,-0.07288630
996.09375,0.05127988,-0.11135912
1000.0,0.04204422,-0.14078121
1003.90625,0.04937866,-0.16032304
1007.8125,0.05016136,-0.17762353
1011.71875,0.03880983,-0.20250353
1015.625,0.02829469,-0.23871104
1019.53125,0.04349257,-0.28198457
1023.4375,0.01264080,-0.32148087
1027.34375,0.01937862,-0.34434804
1031.25,0.03045772,-0.34411183
1035.15625,0.01211165,-0.32588986
1039.0625,0.02744483,-0.30427018
1042.96875,0.02529704,-0.29575643
1046.875,0.03574834,-0.30791962
1050.78125,0.01313667,-0.33259615
1054.6875,0.01587910,-0.35158369
1058.59375,0.02677311,-0.35067692
1062.5,-0.00723623,-0.33071095
1066.40625,0.05901622,-0.30767894
1070.3125,0.01306302,-0.29947248
1074.21875,0.01237953,-0.31083497
1078.125,0.03121230,-0.33208802
1082.03125,0.02018455,-0.34786773
1085.9375,-0.00087122,-0.34702829
1089.84375,0.02785410,-0.33205637
1093.75,0.03046909,-0.31759027
1097.65625,0.01469896,-0.31438547
1101.5625,0.01662935,-0.31922600
1105.46875,0.02576396,-0.32290775
1109.375,0.00896113,-0.32274693
1113.28125,0.02507008,-0.32586759
1117.1875,0.02215070,-0.34103444
1121.09375,0.01161492,-0.36533943
1125.0,0.00296797,-0.38095096
1128.90625,0.01692810,-0.36995667
1132.8125,0.00909478,-0.33303395
1136.71875,0.03158289,-0.29135501
1140.625,0.02126226,-0.26887736
1144.53125,0.02888623,-0.27233782
1148.4375,0.02108507,-0.28769067
1152.34375,0.02259295,-0.29432410
1156.25,0.01001062,-0.28342289
1160.15625,0.02739144,-0.26570198
1164.0625,0.04075917,-0.26109332
1167.96875,0.01559403,-0.27899730
1171.875,0.01216397,-0.31020021
1175.78125,0.01734965,-0.33711809
1179.6875,0.01343417,-0.34673539
1183.59375,0.01075698,-0.33522606
1187.5,0.02079760,-0.30786678
1191.40625,0.01561215,-0.27659300
1195.3125,0.03633285,-0.25340223
1199.21875,0.01903129,-0.24299955
1203.125,0.02287763,-0.24197136
1207.03125,0.03037606,-0.24526030
1210.9375,0.01530314,-0.25241753
1214.84375,0.03611275,-0.26715049
1218.75,0.01123858,-0.29092592
1222.65625,0.00908927,-0.31828845
1226.5625,0.01435159,-0.34009543
1230.46875,0.01732707,-0.34981227
1234.375,0.00184404,-0.34548736
1238.28125,0.01819421,-0.32907408
1242.1875,-0.00143971,-0.30706114
1246.09375,0.03522987,-0.29006347
1250.0,0.01750563,-0.28701171
1253.90625,0.01072679,-0.29796651
1257.8125,0.00748222,-0.31532344
1261.71875,0.01372042,-0.33187133
1265.625,0.01560724,-0.34383780
1269.53125,0.00569999,-0.34684074
1273.4375,0.00714582,-0.33438295
1277.34375,0.01588582,-0.30355862
1281.25,0.01183038,-0.26215059
1285.15625,0.02929753,-0.22849946
1289.0625,0.03162793,-0.22011042
1292.96875,0.01811158,-0.23841293
1296.875,0.02354768,-0.26555890
1300.78125,0.00178671,-0.27880508
1304.6875,0.02540180,-0.26924080
1308.59375,0.01732894,-0.24823819
1312.5,0.02345444,-0.23749299
1316.40625,0.03678452,-0.25075686
1320.3125,-0.00984889,-0.28176668
1324.21875,0.02059328,-0.31063494
1328.125,0.00421231,-0.32234502
1332.03125,0.02444728,-0.31617600
1335.9375,0.00151970,-0.29946595
1339.84375,0.01127254,-0.27958319
1343.75,0.01958738,-0.26310280
1347.65625,0.02445327,-0.25584719
1351.5625,0.01792463,-0.25887719
1355.46875,0.00744844,-0.26713359
1359.375,0.01025468,-0.27521539
1363.28125,0.02744513,-0.28123212
1367.1875,0.01669850,-0.28185222
1371.09375,-0.00350852,-0.27025837
1375.0,0.02675335,-0.24640596
1378.90625,0.02155588,-0.22389582
1382.8125,0.02697277,-0.21861576
1386.71875,0.01238252,-0.23255874
1390.625,0.02628957,-0.25240728
1394.53125,0.00354795,-0.26233196
1398.4375,0.02304914,-0.25714263
1402.34375,0.01025239,-0.24462716
1406.25,0.02415637,-0.23644881
1410.15625,0.02805847,-0.23684134
1414.0625,0.00708486,-0.24002260
1417.96875,0.01522738,-0.23895265
1421.875,0.01623438,-0.23473389
1425.78125,0.02996711,-0.23347278
1429.6875,0.02414144,-0.23469236
1433.59375,0.00090644,-0.22999500
1437.5,0.02095151,-0.21705425
1441.40625,0.02432314,-0.20819324
1445.3125,0.04078902,-0.21719980
1449.21875,-0.00492574,-0.24212164
1453.125,0.00870795,-0.26930398
1457.03125,0.03106419,-0.28848559
1460.9375,-0.00127812,-0.29509670
1464.84375,0.00050763,-0.28659794
1468.75,0.02102401,-0.26666045
1472.65625,0.02695724,-0.24514443
1476.5625,0.00662892,-0.22788833
1480.46875,0.02105081,-0.21366666
1484.375,0.01588840,-0.20278808
1488.28125,0.03262504,-0.20113045
1492.1875,0.01429639,-0.21354024
1496.09375,0.02611161,-0.23640381
1500.0,0.00330472,-0.25742942
1503.90625,0.01183655,-0.26357558
1507.8125,0.01280707,-0.25211781
1511.71875,0.02754872,-0.23353018
1515.625,0.02074617,-0.22081231
1519.53125,0.00468064,-0.21811281
1523.4375,0.02179563,-0.22294688
1527.34375,0.02276943,-0.23487337
1531.25,0.01209143,-0.25553772
1535.15625,0.01024805,-0.28159577
1539.0625,0.01092268,-0.30228016
1542.96875,-0.00718377,-0.30679181
1546.875,0.01532837,-0.29543474
1550.78125,0.01578522,-0.28119543
1554.6875,0.00249029,-0.27774307
1558.59375,0.02169184,-0.28688717
1562.5,-0.00378774,-0.29782414
1566.40625,0.00597101,-0.29774368
1570.3125,0.00679456,-0.28362283
1574.21875,0.03625126,-0.26225990
1578.125,-0.00688558,-0.24025530
1582.03125,0.01895922,-0.22107793
1585.9375,0.02341570,-0.21166886
1589.84375,0.01654504,-0.22240940
1593.75,0.02609568,-0.25625518
1597.65625,-0.00021766,-0.30107772
1601.5625,-0.01564715,-0.33669746
1605.46875,0.02081809,-0.35002542
1609.375,-0.00283377,-0.34067997
1613.28125,0.00749882,-0.31487224
1617.1875,-0.00283152,-0.28165427
1621.09375,0.02384133,-0.25317076
1625.0,0.02149321,-0.23925079
1628.90625,0.00236840,-0.24049467
1632.8125,0.02174840,-0.25062731
1636.71875,0.01225876,-0.26313454
1640.625,0.00902729,-0.27264476
1644.53125,0.01128507,-0.27477807
1648.4375,0.00805880,-0.26922756
1652.34375,0.01776718,-0.26124117
1656.25,0.01400623,-0.25776163
1660.15625,0.00598300,-0.26189393
1664.0625,0.02214584,-0.26989144
1667.96875,0.00262685,-0.27233580
1671.875,0.01330117,-0.26148048
1675.78125,0.01481687,-0.24057247
1679.6875,0.02738936,-0.22312498
1683.59375,0.00347069,-0.22103587
1687.5,0.03034492,-0.23538414
1691.40625,0.01143351,-0.25742716
1695.3125,0.00688305,-0.27645239
1699.21875,0.00103200,-0.28969276
1703.125,0.01602775,-0.30527553
1707.03125,0.00946967,-0.33094868
1710.9375,-0.00447099,-0.35967955
1714.84375,-0.00487277,-0.37107667
1718.75,0.00188487,-0.34895080
1722.65625,0.00032793,-0.29793015
1726.5625,0.02141222,-0.24456860
1730.46875,0.02472332,-0.21979916
1734.375,0.01852754,-0.23405449
1738.28125,0.01228691,-0.26715443
1742.1875,0.00274098,-0.28485844
1746.09375,0.00842070,-0.26867777
1750.0,0.01827015,-0.23228440
1753.90625,0.03311182,-0.20928939
1757.8125,0.01838114,-0.22371633
1761.71875,0.00394733,-0.27125570
1765.625,0.00765423,-0.32590243
1769.53125,0.00129279,-0.35983038
1773.4375,-0.00242030,-0.35874209
1777.34375,0.00464254,-0.32707083
1781.25,0.00908564,-0.28300387
1785.15625,0.02865387,-0.24534333
1789.0625,0.00713238,-0.22240223
1792.96875,0.02268173,-0.21303152
1796.875,0.02748983,-0.21449660
1800.78125,0.00711426,-0.22589819
1804.6875,0.02535446,-0.24683531
1808.59375,0.01453875,-0.27501711
1812.5,0.00085825,-0.30412334
1816.40625,0.00897688,-0.32557842
1820.3125,0.00602175,-0.33402580
1824.21875,0.00295212,-0.33078274
1828.125,0.00340814,-0.32356241
1832.03125,0.00766525,-0.32292667
1835.9375,0.01141097,-0.33473781
1839.84375,-0.00397877,-0.35318619
1843.75,0.00719973,-0.36260536
1847.65625,-0.00997617,-0.34903568
1851.5625,0.01279432,-0.31248891
1855.46875,0.01900919,-0.26823425
1859.375,0.01594380,-0.23465371
1863.28125,0.02054447,-0.21881364
1867.1875,0.02810559,-0.21142626
1871.09375,0.01779437,-0.19312358
1875.0,0.02852030,-0.14781874
1878.90625,0.04397488,-0.07383920
1882.8125,0.05708058,0.01649326
1886.71875,0.05762067,0.10606643
1890.625,0.09173048,0.18131404
1894.53125,0.06832289,0.23557240
1898.4375,0.08951326,0.26748526
1902.34375,0.10022676,0.27900904
1906.25,0.08997038,0.27909443
1910.15625,0.08697428,0.28576407
1914.0625,0.08627713,0.31423396
1917.96875,0.10425450,0.35946357
1921.875,0.11554775,0.39539111
1925.78125,0.10347739,0.39492422
1929.6875,0.09846912,0.35003114
1933.59375,0.08641473,0.27427751
1937.5,0.09095046,0.19166820
1941.40625,0.05086737,0.12296264
1945.3125,0.07096082,0.07482425
1949.21875,0.05994585,0.03700502
1953.125,0.03469633,-0.00931747
1957.03125,0.06916051,-0.07650524
1960.9375,0.01891948,-0.15725386
1964.84375,0.01590793,-0.22664644
1968.75,0.00853720,-0.26408917
1972.65625,0.03124561,-0.27215743
1976.5625,0.00307705,-0.27071896
1980.46875,0.01834817,-0.27856511
1984.375,0.01465608,-0.30267546
1988.28125,0.00859697,-0.33677420
1992.1875,-0.01184237,-0.36747059
1996.09375,-0.00473226,-0.38690656
2000.0,0.02176537,-0.39801362
2003.90625,-0.01448968,-0.40402991
2007.8125,-0.00949385,-0.40052748
2011.71875,-0.00184801,-0.38451961
2015.625,0.00950710,-0.36450490
2019.53125,0.00257246,-0.35444278
2023.4375,0.00822330,-0.36040887
2027.34375,-0.01378510,-0.37624270
2031.25,0.00983826,-0.38995054
2035.15625,0.00424533,-0.39218858
2039.0625,-0.02396483,-0.38413391
2042.96875,0.00938738,-0.38389200
2046.875,0.01133788,-0.41907918
2050.78125,-0.03528208,-0.50380266
2054.6875,-0.03608042,-0.62193227
2058.59375,-0.02631876,-0.72430497
2062.5,-0.05430340,-0.72942895
2066.40625,-0.03037292,-0.53745574
2070.3125,0.04105202,-0.06809749
2074.21875,0.15098989,0.70216620
2078.125,0.28771418,1.73136139
2082.03125,0.46390417,2.92720747
2085.9375,0.62945402,4.16731405
2089.84375,0.76718158,5.31291199
2093.75,0.90967280,6.21714878
2097.65625,0.99341464,6.74266672
2101.5625,0.99069649,6.79719687
2105.46875,0.93061393,6.36859179
2109.375,0.80751151,5.53220749
2113.28125,0.67008644,4.42537260
2117.1875,0.47962540,3.20395112
2121.09375,0.33352062,2.00135589
2125.0,0.17142963,0.90800983
2128.90625,0.05761488,-0.02383951
2132.8125,-0.05132666,-0.76533926
2136.71875,-0.14334425,-1.30641210
2140.625,-0.17654018,-1.66087413
2144.53125,-0.18890624,-1.86121488
2148.4375,-0.22382641,-1.93765855
2152.34375,-0.20896013,-1.90435326
2156.25,-0.19275062,-1.76839912
2160.15625,-0.17611888,-1.54946697
2164.0625,-0.11843161,-1.29019022
2167.96875,-0.08636156,-1.04576540
2171.875,-0.06727654,-0.85701364
2175.78125,-0.05277727,-0.72995299
2179.6875,-0.03963571,-0.64126593
2183.59375,-0.02377195,-0.56303108
2187.5,-0.02673513,-0.48472482
2191.40625,-0.00140650,-0.41676670
2195.3125,0.00418368,-0.37502864
2199.21875,0.00524103,-0.36157709
2203.125,-0.01072924,-0.36192557
2207.03125,-0.00226590,-0.36125898
2210.9375,-0.00423302,-0.35879275
2214.84375,0.02015400,-0.36136210
2218.75,0.00185260,-0.36459923
2222.65625,-0.02175082,-0.35012391
2226.5625,0.00692877,-0.30826354
2230.46875,0.02625364,-0.25736368
2234.375,0.01364310,-0.23245142
2238.28125,0.01799004,-0.25534284
2242.1875,0.01017042,-0.31435162
2246.09375,-0.01130643,-0.36835331
2250.0,-0.00642450,-0.37478504
2253.90625,0.00365514,-0.32170904
2257.8125,0.02077450,-0.23404482
2261.71875,0.03010906,-0.14879118
2265.625,0.03917527,-0.08681960
2269.53125,0.03176546,-0.04682487
2273.4375,0.05272908,-0.01795567
2277.34375,0.04373645,0.00780244
2281.25,0.04494054,0.03150497
2285.15625,0.07036352,0.05014306
2289.0625,0.05635670,0.06585897
2292.96875,0.04218535,0.09111372
2296.875,0.07021111,0.13836527
2300.78125,0.09241460,0.20703430
2304.6875,0.06299258,0.28519979
2308.59375,0.10460508,0.36016190
2312.5,0.11405002,0.42782071
2316.40625,0.11020529,0.49735177
2320.3125,0.11889180,0.58298182
2324.21875,0.14048487,0.68588632
2328.125,0.14873222,0.78772008
2332.03125,0.17950284,0.86624306
2335.9375,0.17770219,0.91819793
2339.84375,0.16269611,0.96538132
2343.75,0.17942470,1.03422236
2347.65625,0.20561886,1.12883496
2351.5625,0.22676228,1.22738338
2355.46875,0.21479793,1.30231249
2359.375,0.21925966,1.33874524
2363.28125,0.24238692,1.33867311
2367.1875,0.22341135,1.31887043
2371.09375,0.22265209,1.30405807
2375.0,0.21109772,1.31047285
2378.90625,0.22259070,1.33094490
2382.8125,0.25456640,1.34156072
2386.71875,0.21002348,1.32708502
2390.625,0.22488447,1.29593897
2394.53125,0.20454742,1.26791012
2398.4375,0.21875770,1.25237596
2402.34375,0.22275898,1.24242342
2406.25,0.20325832,1.22702277
2410.15625,0.20827478,1.20299804
2414.0625,0.20082010,1.17253578
2417.96875,0.18960765,1.13145995
2421.875,0.19641317,1.06578875
2425.78125,0.17633066,0.96636498
2429.6875,0.15417427,0.84722829
2433.59375,0.14028652,0.74239016
2437.5,0.12879758,0.68006843
2441.40625,0.13508417,0.66065705
2445.3125,0.11595019,0.65715265
2449.21875,0.14314991,0.63373232
2453.125,0.12324727,0.56912905
2457.03125,0.08953638,0.46914724
2460.9375,0.07942297,0.35772321
2464.84375,0.09525205,0.25791430
2468.75,0.04434099,0.18141416
2472.65625,0.05389862,0.12637489
2476.5625,0.06352966,0.08092079
2480.46875,0.03442171,0.03602456
2484.375,0.03334284,-0.00509738
2488.28125,0.02900299,-0.03502636
2492.1875,0.03574889,-0.05365523
2496.09375,0.02451429,-0.06656617
2500.0,0.02316338,-0.07889303
2503.90625,0.02136940,-0.09719402
2507.8125,0.01086701,-0.13290043
2511.71875,0.02048892,-0.19503476
2515.625,-0.00458150,-0.27598083
2519.53125,-0.01573819,-0.34847331
2523.4375,-0.02219725,-0.38251793
2527.34375,-0.02242101,-0.36840099
2531.25,-0.01141767,-0.32554194
2535.15625,0.00593425,-0.28966558
2539.0625,-0.00574619,-0.28714058
2542.96875,-0.01624536,-0.31699839
2546.875,-0.02296479,-0.35649312
2550.78125,-0.01739293,-0.38306323
2554.6875,-0.01668362,-0.38987693
2558.59375,-0.01930367,-0.38337889
2562.5,-0.03029991,-0.37321156
2566.40625,-0.01932304,-0.36782980
2570.3125,-0.00184042,-0.37332991
2574.21875,-0.04051313,-0.38949227
2578.125,-0.01762505,-0.40906379
2582.03125,-0.04046998,-0.42387903
2585.9375,-0.01305630,-0.42829281
2589.84375,-0.02443082,-0.41546866
2593.75,-0.04067138,-0.37834391
2597.65625,-0.01459536,-0.32225263
2601.5625,0.00586225,-0.27195454
2605.46875,-0.01476804,-0.25624186
2609.375,-0.00224926,-0.28359038
2613.28125,-0.01715489,-0.33410743
2617.1875,-0.04228587,-0.37554085
2621.09375,-0.01060026,-0.38854885
2625.0,-0.02159126,-0.37603876
2628.90625,-0.03419830,-0.35121369
2632.8125,-0.00731296,-0.32518727
2636.71875,-0.01336340,-0.30562899
2640.625,-0.02318280,-0.29816577
2644.53125,-0.00653114,-0.30464453
2648.4375,-0.02748116,-0.32034874
2652.34375,-0.00936191,-0.33468977
2656.25,-0.02843411,-0.33707345
2660.15625,-0.01080546,-0.32284203
2664.0625,-0.03048517,-0.29517108
2667.96875,0.00053172,-0.26479647
2671.875,-0.01434831,-0.24734020
2675.78125,-0.00026613,-0.25546652
2679.6875,-0.02738984,-0.29013905
2683.59375,-0.02329281,-0.33880609
2687.5,-0.00756197,-0.37966368
2691.40625,-0.05062021,-0.38921943
2695.3125,-0.03055404,-0.35689050
2699.21875,-0.00541068,-0.29843810
2703.125,-0.01228305,-0.24826877
2707.03125,-0.00617401,-0.23406988
2710.9375,-0.02169056,-0.25973761
2714.84375,-0.01125894,-0.30795124
2718.75,-0.02684989,-0.35344186
2722.65625,-0.03459542,-0.37788519
2726.5625,-0.03852089,-0.38122684
2730.46875,-0.02485463,-0.38106775
2734.375,-0.02487149,-0.39547673
2738.28125,-0.02588611,-0.42204320
2742.1875,-0.06096793,-0.43696734
2746.09375,-0.04241352,-0.42032042
2750.0,-0.02486918,-0.38036811
2753.90625,-0.01508000,-0.34629568
2757.8125,-0.02551563,-0.33665466
2761.71875,-0.02913810,-0.34032699
2765.625,-0.04636154,-0.33021981
2769.53125,0.00555432,-0.29192743
2773.4375,-0.03196011,-0.23737393
2777.34375,0.00141158,-0.19540542
2781.25,-0.00010265,-0.19074897
2785.15625,-0.01558472,-0.22543795
2789.0625,-0.02578346,-0.27693844
2792.96875,-0.01736513,-0.31526160
2796.875,-0.03282707,-0.32209471
2800.78125,-0.01589994,-0.29744896
2804.6875,-0.01903070,-0.25485519
2808.59375,-0.01271920,-0.21242155
2812.5,-0.00773356,-0.18573280
2816.40625,0.00161999,-0.18430686
2820.3125,-0.02386840,-0.21023910
2824.21875,-0.00672177,-0.25727552
2828.125,-0.02877556,-0.30907172
2832.03125,-0.03004267,-0.34111136
2835.9375,-0.02675621,-0.33320054
2839.84375,-0.03115403,-0.28641650
2843.75,-0.00763745,-0.22694421
2847.65625,-0.00835118,-0.18905956
2851.5625,-0.00419106,-0.19086464
2855.46875,-0.01979039,-0.22441384
2859.375,-0.01622146,-0.26600420
2863.28125,-0.02648169,-0.29354224
2867.1875,-0.03337788,-0.29843557
2871.09375,-0.01422718,-0.28800973
2875.0,-0.01639523,-0.27769318
2878.90625,-0.03292344,-0.27889633
2882.8125,-0.01263812,-0.29308611
2886.71875,-0.04058493,-0.31366652
2890.625,-0.02185353,-0.33007059
2894.53125,-0.02728993,-0.33122969
2898.4375,-0.02609734,-0.30946139
2902.34375,-0.03276664,-0.26706356
2906.25,-0.00835360,-0.22146438
2910.15625,-0.01300979,-0.19835836
2914.0625,-0.00561701,-0.21314837
2917.96875,-0.01826823,-0.25688937
2921.875,-0.03542623,-0.30065250
2925.78125,-0.02441226,-0.31559181
2929.6875,-0.03417635,-0.29329881
2933.59375,-0.01452975,-0.25172070
2937.5,-0.00551922,-0.22165796
2941.40625,-0.01612226,-0.22292495
2945.3125,-0.02727650,-0.25076106
2949.21875,-0.02453633,-0.28387293
